Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6568421052631579,1,10,0.4431578947368421,0.4494736842105263,0.6421052631578947,0.5873684210526315,0.5989473684210527,0.5873684210526315,0.6378947368421053,0.5894736842105263,0.6010526315789474,0.5473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6621052631578948,2,10,0.4463157894736842,0.43157894736842106,0.5989473684210527,0.5757894736842105,0.5526315789473685,0.6294736842105263,0.6157894736842106,0.5694736842105264,0.6031578947368421,0.5621052631578948
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6768421052631579,3,10,0.45473684210526316,0.4073684210526316,0.6010526315789474,0.5863157894736842,0.588421052631579,0.5621052631578948,0.6168421052631579,0.58,0.5810526315789474,0.5189473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6642105263157895,4,10,0.44,0.4031578947368421,0.6157894736842106,0.6126315789473684,0.5736842105263158,0.6105263157894737,0.6157894736842106,0.5842105263157895,0.5568421052631579,0.5547368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6684210526315789,5,10,0.4515789473684211,0.4263157894736842,0.6021052631578947,0.6094736842105263,0.5810526315789474,0.5610526315789474,0.6189473684210526,0.6126315789473684,0.5736842105263158,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6642105263157895,6,10,0.4431578947368421,0.4073684210526316,0.5863157894736842,0.5989473684210527,0.6021052631578947,0.6147368421052631,0.6157894736842106,0.5642105263157895,0.5684210526315789,0.5652631578947368
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.671578947368421,7,10,0.4284210526315789,0.5178947368421053,0.5989473684210527,0.5968421052631578,0.6168421052631579,0.5831578947368421,0.62,0.588421052631579,0.6031578947368421,0.5589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6663157894736842,8,10,0.4589473684210526,0.44526315789473686,0.6147368421052631,0.5905263157894737,0.5905263157894737,0.6305263157894737,0.6105263157894737,0.5768421052631579,0.5778947368421052,0.5368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6852631578947368,9,10,0.46,0.43157894736842106,0.6273684210526316,0.611578947368421,0.6126315789473684,0.58,0.628421052631579,0.5831578947368421,0.5852631578947368,0.5526315789473685
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6505263157894737,10,10,0.4010526315789474,0.4147368421052632,0.5810526315789474,0.5663157894736842,0.5842105263157895,0.5915789473684211,0.6105263157894737,0.5389473684210526,0.6010526315789474,0.5431578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6684210526315789,11,10,0.4357894736842105,0.4105263157894737,0.588421052631579,0.5284210526315789,0.5926315789473684,0.6473684210526316,0.5947368421052631,0.6263157894736842,0.5789473684210527,0.5473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6589473684210526,12,10,0.4336842105263158,0.4863157894736842,0.6105263157894737,0.4368421052631579,0.5747368421052632,0.6031578947368421,0.6052631578947368,0.5536842105263158,0.5789473684210527,0.5547368421052632
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6652631578947369,13,10,0.4673684210526316,0.4663157894736842,0.6094736842105263,0.6010526315789474,0.5473684210526316,0.6168421052631579,0.6242105263157894,0.5357894736842105,0.5747368421052632,0.5505263157894736
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6642105263157895,14,10,0.4284210526315789,0.4515789473684211,0.5989473684210527,0.5347368421052632,0.5821052631578948,0.6252631578947369,0.608421052631579,0.5536842105263158,0.5789473684210527,0.5757894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6652631578947369,15,10,0.41368421052631577,0.5052631578947369,0.6189473684210526,0.4936842105263158,0.6189473684210526,0.6147368421052631,0.6168421052631579,0.5873684210526315,0.5789473684210527,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6673684210526316,16,10,0.4421052631578947,0.46421052631578946,0.6,0.6094736842105263,0.5631578947368421,0.6168421052631579,0.6263157894736842,0.5768421052631579,0.5715789473684211,0.5463157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6568421052631579,17,10,0.4747368421052632,0.40210526315789474,0.6042105263157894,0.5557894736842105,0.6021052631578947,0.6221052631578947,0.58,0.5842105263157895,0.5421052631578948,0.5473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6484210526315789,18,10,0.4073684210526316,0.4336842105263158,0.6021052631578947,0.5989473684210527,0.5621052631578948,0.6178947368421053,0.5842105263157895,0.5368421052631579,0.5747368421052632,0.5442105263157895
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6547368421052632,19,10,0.4694736842105263,0.43894736842105264,0.5915789473684211,0.5736842105263158,0.5968421052631578,0.5715789473684211,0.6305263157894737,0.5610526315789474,0.631578947368421,0.5326315789473685
0000000011,2,"[1, 2]",0.45473684210526316,20,10,0.4494736842105263,0.44105263157894736,0.6,0.5642105263157895,0.5978947368421053,0.5915789473684211,0.6126315789473684,0.5515789473684211,0.5768421052631579,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6410526315789473,20,10,0.4494736842105263,0.44105263157894736,0.6,0.5642105263157895,0.5978947368421053,0.5915789473684211,0.6126315789473684,0.5515789473684211,0.5768421052631579,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6652631578947369,21,10,0.42210526315789476,0.5042105263157894,0.6,0.6063157894736843,0.6021052631578947,0.6126315789473684,0.6126315789473684,0.6052631578947368,0.5505263157894736,0.49157894736842106
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6578947368421053,22,10,0.4284210526315789,0.4726315789473684,0.6031578947368421,0.611578947368421,0.5978947368421053,0.6221052631578947,0.6126315789473684,0.5410526315789473,0.5810526315789474,0.5473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6736842105263158,23,10,0.4421052631578947,0.4326315789473684,0.6126315789473684,0.6210526315789474,0.5736842105263158,0.5842105263157895,0.6094736842105263,0.58,0.5663157894736842,0.5610526315789474
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6547368421052632,24,10,0.4515789473684211,0.44105263157894736,0.6052631578947368,0.6347368421052632,0.5873684210526315,0.5926315789473684,0.6147368421052631,0.5621052631578948,0.6021052631578947,0.5410526315789473
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6484210526315789,25,10,0.45473684210526316,0.43894736842105264,0.49157894736842106,0.6157894736842106,0.5768421052631579,0.5789473684210527,0.6378947368421053,0.58,0.6178947368421053,0.531578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6673684210526316,26,10,0.44842105263157894,0.4231578947368421,0.5926315789473684,0.6105263157894737,0.6105263157894737,0.611578947368421,0.5926315789473684,0.5978947368421053,0.5873684210526315,0.5368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6536842105263158,27,10,0.44526315789473686,0.4421052631578947,0.5494736842105263,0.5768421052631579,0.6052631578947368,0.6052631578947368,0.5821052631578948,0.5768421052631579,0.5810526315789474,0.5273684210526316
0000000011,2,"[1, 2]",0.4589473684210526,28,10,0.4473684210526316,0.43473684210526314,0.6189473684210526,0.6010526315789474,0.6063157894736843,0.6105263157894737,0.6052631578947368,0.5557894736842105,0.5778947368421052,0.5621052631578948
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6610526315789473,28,10,0.4473684210526316,0.43473684210526314,0.6189473684210526,0.6010526315789474,0.6063157894736843,0.6105263157894737,0.6052631578947368,0.5557894736842105,0.5778947368421052,0.5621052631578948
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6410526315789473,29,10,0.45052631578947366,0.4242105263157895,0.6073684210526316,0.5926315789473684,0.5915789473684211,0.5778947368421052,0.6052631578947368,0.5778947368421052,0.5726315789473684,0.5368421052631579
0000000011,2,"[1, 2]",0.4589473684210526,30,10,0.4473684210526316,0.43473684210526314,0.6189473684210526,0.6010526315789474,0.6063157894736843,0.6105263157894737,0.6052631578947368,0.5557894736842105,0.5778947368421052,0.5621052631578948
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6610526315789473,30,10,0.4473684210526316,0.43473684210526314,0.6189473684210526,0.6010526315789474,0.6063157894736843,0.6105263157894737,0.6052631578947368,0.5557894736842105,0.5778947368421052,0.5621052631578948
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6684210526315789,31,10,0.4463157894736842,0.4431578947368421,0.6178947368421053,0.6157894736842106,0.5968421052631578,0.5863157894736842,0.6063157894736843,0.5810526315789474,0.5957894736842105,0.5473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6547368421052632,32,10,0.4463157894736842,0.4378947368421053,0.6136842105263158,0.5757894736842105,0.611578947368421,0.56,0.5831578947368421,0.5452631578947369,0.5736842105263158,0.5284210526315789
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6684210526315789,33,10,0.4421052631578947,0.48,0.628421052631579,0.6189473684210526,0.5894736842105263,0.5684210526315789,0.5873684210526315,0.5842105263157895,0.6136842105263158,0.5694736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6747368421052632,34,10,0.45263157894736844,0.5410526315789473,0.6157894736842106,0.5957894736842105,0.5989473684210527,0.62,0.6,0.5505263157894736,0.5494736842105263,0.5473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6536842105263158,35,10,0.45263157894736844,0.47157894736842104,0.608421052631579,0.58,0.5978947368421053,0.588421052631579,0.6042105263157894,0.5736842105263158,0.6063157894736843,0.5326315789473685
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6505263157894737,36,10,0.4421052631578947,0.43157894736842106,0.5757894736842105,0.6052631578947368,0.608421052631579,0.5936842105263158,0.5894736842105263,0.5736842105263158,0.5705263157894737,0.5526315789473685
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.66,37,10,0.43157894736842106,0.4431578947368421,0.6052631578947368,0.5873684210526315,0.5747368421052632,0.6147368421052631,0.5989473684210527,0.5778947368421052,0.5705263157894737,0.5810526315789474
0000000011,2,"[1, 2]",0.46,38,10,0.45052631578947366,0.43473684210526314,0.6221052631578947,0.5821052631578948,0.6178947368421053,0.6052631578947368,0.6073684210526316,0.5631578947368421,0.6031578947368421,0.5305263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6484210526315789,38,10,0.45052631578947366,0.43473684210526314,0.6221052631578947,0.5821052631578948,0.6178947368421053,0.6052631578947368,0.6073684210526316,0.5631578947368421,0.6031578947368421,0.5305263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6547368421052632,39,10,0.44105263157894736,0.4242105263157895,0.5926315789473684,0.5736842105263158,0.5736842105263158,0.6021052631578947,0.6010526315789474,0.5621052631578948,0.58,0.5463157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6757894736842105,40,10,0.45052631578947366,0.46,0.5905263157894737,0.5936842105263158,0.6136842105263158,0.5705263157894737,0.5978947368421053,0.5873684210526315,0.6,0.5294736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6768421052631579,41,10,0.4494736842105263,0.4326315789473684,0.6178947368421053,0.5810526315789474,0.6126315789473684,0.6252631578947369,0.6147368421052631,0.5810526315789474,0.56,0.5768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6589473684210526,42,10,0.42736842105263156,0.4126315789473684,0.6105263157894737,0.5421052631578948,0.6031578947368421,0.6126315789473684,0.5968421052631578,0.5873684210526315,0.5715789473684211,0.5684210526315789
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6684210526315789,43,10,0.4421052631578947,0.48,0.628421052631579,0.6189473684210526,0.5894736842105263,0.5684210526315789,0.5873684210526315,0.5842105263157895,0.6136842105263158,0.5694736842105264
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6863157894736842,44,10,0.4536842105263158,0.4589473684210526,0.5663157894736842,0.5936842105263158,0.6126315789473684,0.6010526315789474,0.6,0.5652631578947368,0.5726315789473684,0.5410526315789473
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6726315789473685,45,10,0.4936842105263158,0.4284210526315789,0.6073684210526316,0.6010526315789474,0.5936842105263158,0.6010526315789474,0.6242105263157894,0.5589473684210526,0.5978947368421053,0.5768421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6242105263157894,46,10,0.43894736842105264,0.45789473684210524,0.5431578947368421,0.5757894736842105,0.5905263157894737,0.5863157894736842,0.6042105263157894,0.5557894736842105,0.5642105263157895,0.5452631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6568421052631579,47,10,0.4463157894736842,0.45052631578947366,0.5926315789473684,0.6031578947368421,0.5684210526315789,0.5810526315789474,0.6242105263157894,0.5789473684210527,0.5473684210526316,0.5642105263157895
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6621052631578948,48,10,0.4431578947368421,0.42210526315789476,0.5842105263157895,0.5852631578947368,0.6042105263157894,0.6231578947368421,0.6326315789473684,0.5747368421052632,0.5894736842105263,0.5568421052631579
