Trial,Combination,Clients,Client 1 Accuracy,Client 1 Shapley Value,Client 2 Accuracy,Client 2 Shapley Value,Client 3 Accuracy,Client 3 Shapley Value,Client 4 Accuracy,Client 4 Shapley Value,Client 5 Accuracy,Client 5 Shapley Value,Client 6 Accuracy,Client 6 Shapley Value,Client 7 Accuracy,Client 7 Shapley Value,Client 8 Accuracy,Client 8 Shapley Value,Client 9 Accuracy,Client 9 Shapley Value,Client 10 Accuracy,Client 10 Shapley Value,Global Accuracy,Subsample Ratio,Max Iter
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4614457242469168,0.0675514626108751,0.4071129502614816,0.02384456322073162,0.6025154363728189,0.11314969755134666,0.6050895228165067,0.12031540957697842,0.610547237744579,0.11943666016689666,0.5800654925791369,0.10604633088179419,0.6057574819569573,0.12341065580201016,0.5946139684918786,0.11020159043155804,0.5810592854466365,0.11365601094595428,0.5547970870464802,0.10238761881185479,0.6361740603769896,0.6,100
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.45216517015542307,0.043255503092000984,0.4289285165686836,0.04711365859341847,0.6114563405063468,0.12114473104056427,0.5934563125776766,0.11410998405163744,0.6070575749535686,0.12080070930446717,0.5809303040035748,0.10013497854017384,0.6033709904902878,0.11686591654946098,0.5819636648001005,0.10864841116357454,0.5848822108335312,0.11766882869533189,0.5649690689977797,0.11025727896937029,0.6354331038527601,0.7,10
2,0000000011,"1,2",0.4503916995992236,0.0456024403276633,0.4331038527600508,0.050873312927304626,,,,,,,,,,,,,,,,,0.45794640488193156,0.7,10
2,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4503916995992236,0.0456024403276633,0.4331038527600508,0.050873312927304626,0.6088310455097681,0.11634837388569043,0.5923810587758864,0.11731932339926884,0.6093896189132955,0.11898884854642638,0.5866417170546424,0.10176639686310691,0.6043624582815489,0.11739300887178429,0.578067615310497,0.1062105602621761,0.5848961751686194,0.11426651248303964,0.5638239935205486,0.1112312224335398,0.6230607029646283,0.7,10
3,0000000011,"1,2",0.45317060228177236,0.04523586321606604,0.4295010543072992,0.050982274230093036,,,,,,,,,,,,,,,,,0.45635447068187845,0.7,10
3,1111111111,"1,2,3,4,5,6,7,8,9,10",0.45317060228177236,0.04523586321606604,0.4295010543072992,0.050982274230093036,0.6128527740151652,0.11561903109856951,0.5935261342531175,0.11824888908572848,0.6057728561254556,0.11713789572696075,0.5831087402773317,0.10130045160659894,0.6057868204605438,0.11819663868027383,0.577159933529765,0.10515359826556055,0.5864741450335842,0.11834343367238967,0.5645361746100459,0.10978192441775876,0.6306014439122481,0.7,10
4,0000000011,"1,2",0.454050355392328,0.048227330177906855,0.432587172361788,0.05037499019377107,,,,,,,,,,,,,,,,,0.456619793048554,0.7,10
4,1111111111,"1,2,3,4,5,6,7,8,9,10",0.454050355392328,0.048227330177906855,0.432587172361788,0.05037499019377107,0.6080630070799179,0.11575680552286807,0.5938054209548812,0.11474610147921518,0.6068900029325104,0.11502133835412266,0.5868232534107889,0.10316685407459708,0.6013182332323247,0.11609294561683359,0.5790870117719344,0.10764502322986652,0.5859574646353214,0.11567625497938516,0.5651645696890143,0.11329235637143396,0.6357263548896119,0.7,10
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4505592716202818,0.04707482993197281,0.4285654438563908,0.0456167025214644,0.6070575749535686,0.11506673220958934,0.5929396321794138,0.11485514485514525,0.6036363128569633,0.11679985799033427,0.5845191381212383,0.10075237813333057,0.6046417449833126,0.11954840573888181,0.581167697700074,0.10699365008888824,0.5814050913965731,0.11967085824228693,0.5660582871346581,0.11362144028810695,0.6290234740472832,0.7,10
6,0000000011,"1,2",0.45150884640627836,0.04577309763145113,0.4294591613020346,0.04341190353902214,,,,,,,,,,,,,,,,,0.45959419642233734,0.7,10
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.45150884640627836,0.04577309763145113,0.4294591613020346,0.04341190353902214,0.6118752705589924,0.11669085353710067,0.5956487131865216,0.11436769109287262,0.607616148357096,0.11777674706246144,0.5860133219756741,0.10404685911344493,0.6052980687324573,0.11550062192314038,0.5777603999385569,0.1086646646331875,0.5881638295792546,0.11622849910380197,0.5702056946558489,0.11753906236351769,0.6343997430562344,0.7,10
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4518160617782184,0.04713388318519123,0.4291938389353591,0.04367697498846303,0.6139419921520437,0.11850737839289491,0.5920319503986817,0.11469281614205963,0.6039574925639916,0.1174340398355488,0.5835974920054182,0.10317469946170277,0.6072251469746268,0.11911295422126131,0.5810839116895449,0.10987908266054897,0.5782491516666434,0.11383746282442629,0.5662258591557163,0.1125507082879032,0.6330591668877686,0.7,10
8,0000000011,"1,2",0.4588959796679281,0.04904298519804149,0.43187499127229056,0.05313299911346409,,,,,,,,,,,,,,,,,0.4593009453854855,0.7,10
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4588959796679281,0.04904298519804149,0.43187499127229056,0.05313299911346409,0.6095152979290891,0.1191495828148001,0.5945734593847314,0.11184861636581327,0.6047394953289299,0.11786841532056111,0.5832483836282135,0.10076815768407443,0.6024912373797322,0.11687235443954697,0.5812794123807795,0.10709808812083563,0.5880521148985491,0.11559081408690267,0.5645780676153105,0.10862798685596085,0.6390638309756881,0.7,10
9,0000000011,"1,2",0.45206741980980575,0.044453929955992934,0.4277136194160115,0.044609373109126424,,,,,,,,,,,,,,,,,0.4610185586013322,0.7,10
9,1000100011,"1,2,6,10",0.45206741980980575,0.044453929955992934,0.4277136194160115,0.044609373109126424,,,,,,,0.5826898102246861,0.09997741629614433,,,,,,,0.5678876150312103,0.11401286790615416,0.5771459691946768,0.7,10
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.45206741980980575,0.044453929955992934,0.4277136194160115,0.044609373109126424,0.6055633910991328,0.11615235795935838,0.589406655402103,0.117314235243534,0.6035385625113461,0.11968160002961337,0.5826898102246861,0.09997741629614433,0.6049349960201645,0.11617222770353076,0.5832623479633017,0.10989337074860453,0.581614556422896,0.11773262104794101,0.5678876150312103,0.11401286790615416,0.6227534875926882,0.7,10
10,0000000011,"1,2",0.4537012470151234,0.04799733667620585,0.42895644523885995,0.05232689098803265,,,,,,,,,,,,,,,,,0.45980366144866014,0.7,10
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4537012470151234,0.04799733667620585,0.42895644523885995,0.05232689098803265,0.6140955998380138,0.11871648861932035,0.5917666280320063,0.11700283567306227,0.606931895937775,0.12067727810559298,0.5852732122160004,0.10003440830034069,0.6011646255463546,0.11189955625339418,0.5827875605703035,0.10503257225303413,0.5786122243789362,0.11591975242203484,0.5671335409364483,0.11039288070898182,0.6301825138596026,0.7,10
1,0000000011,"1,2",0.46061359288377485,0.06836451099716233,0.3960285431009202,0.024856832869556172,,,,,,,,,,,,,,,,,0.46032034184692294,0.7,100
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.46061359288377485,0.06836451099716233,0.3960285431009202,0.024856832869556172,0.6054377120833392,0.11491736130033797,0.6046976023236653,0.11758836366463819,0.6087891525045035,0.11801144855375806,0.5741715658208935,0.10540413126408898,0.6100599069975283,0.12644236260772174,0.5927162028180029,0.11081074827769401,0.5811537333649859,0.11358515438138729,0.5565485749396043,0.10001908608365594,0.6442585636284929,0.7,100
2,0000000011,"1,2",0.4612699166329195,0.07144329446100119,0.4166678303612574,0.03145257614276298,,,,,,,,,,,,,,,,,0.4720224546508218,0.7,100
2,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4612699166329195,0.07144329446100119,0.4166678303612574,0.03145257614276298,0.6017650919551466,0.11125134138286466,0.6046138163131363,0.11921219081191087,0.6114703048414349,0.1173686026660856,0.5704570526874363,0.10098171769652074,0.6063174651938948,0.1261749332526476,0.5931351328706483,0.11055602633994553,0.5812095907053386,0.11045099910321746,0.5586990825431847,0.10110831814304314,0.628548686654285,0.7,100
3,0000000011,"1,2",0.46270824314700254,0.0708600393827068,0.40803787127675917,0.025711833011187357,,,,,,,,,,,,,,,,,0.4679029757998073,0.7,100
3,1111111111,"1,2,3,4,5,6,7,8,9,10",0.46270824314700254,0.0708600393827068,0.40803787127675917,0.025711833011187357,0.6052980687324573,0.11306435704663172,0.6050886037061345,0.12034619198232793,0.6105765873957911,0.11770794111002336,0.5756936783455056,0.10350305097438721,0.6054656407535155,0.12668898330139775,0.5878985072125791,0.10923161187394198,0.5779279719596151,0.11413425507554394,0.5540210302886428,0.09875173624185231,0.6357682478948765,0.7,100
4,0000000011,"1,2",0.46325285221544177,0.07080636906838073,0.42904023124938906,0.029184443876957854,,,,,,,,,,,,,,,,,0.4689084079261566,0.7,100
4,1111111111,"1,2,3,4,5,6,7,8,9,10",0.46325285221544177,0.07080636906838073,0.42904023124938906,0.029184443876957854,0.5994609766655961,0.1100305421988585,0.607616148357096,0.11765640311757769,0.6109815531133486,0.11625632885987779,0.5777185069332924,0.10743083064815268,0.6152965326555976,0.1259413616772139,0.5906215525547751,0.11012855475000134,0.5812235550404268,0.11024493275975672,0.5556827861641368,0.10232023304322295,0.640571979165212,0.7,100
5,0000000011,"1,2",0.460096912485512,0.07075509577333784,0.39710379690271047,0.0254232453254012,,,,,,,,,,,,,,,,,0.46421639133652653,0.7,100
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.460096912485512,0.07075509577333784,0.39710379690271047,0.0254232453254012,0.600592087807739,0.11094629147033819,0.6034827051709932,0.11753915607149423,0.6082026504307997,0.1180520413803997,0.5774252558964404,0.10513619732027682,0.6148915669380403,0.12944386532943752,0.5914873413302426,0.10875957952740699,0.5773275055508232,0.1136359296989479,0.5539651729482901,0.10030859810295961,0.6315370543631565,0.7,100
6,0000000011,"1,2",0.4622055270838279,0.07177021916580227,0.42284006647023503,0.0301270367761007,,,,,,,,,,,,,,,,,0.4698300540419768,0.7,100
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4622055270838279,0.07177021916580227,0.42284006647023503,0.0301270367761007,0.6039435282289034,0.11229713637298856,0.6073787546605969,0.11679710312091501,0.6122802362765497,0.11781105756141767,0.5716579855050202,0.10393047303152919,0.6078116490483305,0.12289525631460345,0.590160729496865,0.11065758400131895,0.5844772451159738,0.10890206502304449,0.5599419083660332,0.10481206863227964,0.6399296197511556,0.7,100
7,0000000011,"1,2",0.4615631676697714,0.07164512790781032,0.4110262389856307,0.028167330077063683,,,,,,,,,,,,,,,,,0.45944058873636734,0.7,100
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4615631676697714,0.07164512790781032,0.4110262389856307,0.028167330077063683,0.6039435282289034,0.11233362356455906,0.603915599558727,0.11578054363287073,0.6101576573431456,0.11696195442677092,0.5720908798927539,0.10456862219479254,0.6080909357500942,0.12591662675121468,0.5926184524723855,0.11341947105185947,0.5807487676474284,0.10893506959488504,0.555473321137814,0.10227163079817396,0.6399994414265965,0.7,100
8,0000000011,"1,2",0.46517993045761125,0.06938605282280699,0.4063062937258242,0.028089090702455823,,,,,,,,,,,,,,,,,0.47033277010515145,0.7,100
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.46517993045761125,0.06938605282280699,0.4063062937258242,0.028089090702455823,0.6032732401446705,0.11360706450801944,0.6056890701149265,0.11539202113187799,0.6087612238343272,0.11806806558596525,0.5794361201491391,0.10507751397369515,0.6137744201309855,0.1294207933408414,0.5935680272583821,0.10973003991500428,0.5823267375123934,0.1120353552573127,0.5567440756308388,0.09919400276202174,0.6436162042144363,0.7,100
9,0000000011,"1,2",0.46057169987851027,0.06838006263241661,0.4293893396265937,0.02821418158360534,,,,,,,,,,,,,,,,,0.468335870187541,0.7,100
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.46057169987851027,0.06838006263241661,0.4293893396265937,0.02821418158360534,0.597561827093603,0.110241584928458,0.6044043512868135,0.11785164755737451,0.6074625406711259,0.1182851374542481,0.5735850637471896,0.10413361173852037,0.610339193699292,0.1260733160493903,0.5951041041180825,0.11183019033688282,0.5783887950175253,0.11258925049361443,0.558713046878273,0.1024010172254897,0.6332686319140914,0.7,100
10,0000000011,"1,2",0.4613676669785368,0.06905146917852349,0.40689279579952803,0.027072662534018223,,,,,,,,,,,,,,,,,0.46976023236653586,0.7,100
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4613676669785368,0.06905146917852349,0.40689279579952803,0.027072662534018223,0.6051025680412228,0.11342426277414053,0.603384954825376,0.1198033534727484,0.6109955174484367,0.11928017219252135,0.5745486028682745,0.10438559593565848,0.6052422113921045,0.12243904308619509,0.5933725265671475,0.10963922614638748,0.5779977936350561,0.11225623258492388,0.5559620728659005,0.10264798209488338,0.6347209227632626,0.7,100
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4507398492198287,0.043904852095814545,0.4265465964492125,0.04780003912341612,0.6121015139111203,0.12150371794332704,0.5933578524211581,0.11404782776677831,0.6067130167031195,0.11878442723501673,0.5823242629000135,0.10101713264361542,0.603022934714874,0.11640309397968648,0.5821409806820542,0.10897573891152777,0.5878716046969124,0.11831516714900592,0.5646069818306227,0.10924800315181162,0.6365269241578182,0.8,10
2,0000000011,"1,2",0.4509109126232573,0.045916649285631654,0.43301034933590743,0.05086180315689483,,,,,,,,,,,,,,,,,0.45904864310064636,0.8,10
2,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4509109126232573,0.045916649285631654,0.43301034933590743,0.05086180315689483,0.6085091824391198,0.11641540548941386,0.5933456336066275,0.11724166715770047,0.6098165955938954,0.11828755340186611,0.5873217580430347,0.10222937884389767,0.6059310125731602,0.11887567930228933,0.5776444569347882,0.10623282356238582,0.5775589252330738,0.11255401760675446,0.5639471658459696,0.1113850221931655,0.6220965041971628,0.8,10
3,0000000011,"1,2",0.4518761989711758,0.045711853730363926,0.43149521633411125,0.05114377314898391,,,,,,,,,,,,,,,,,0.4566781930817072,0.8,10
3,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4518761989711758,0.045711853730363926,0.43149521633411125,0.05114377314898391,0.6143253381556921,0.11729020975244063,0.592221502669811,0.11824543470632445,0.6072384257279358,0.11687489757428118,0.5844014613702179,0.10199702760949864,0.6025341821336494,0.11569493786250223,0.5790984958639313,0.1056273731518232,0.5844992118864628,0.11768992853115268,0.564313730281888,0.10972456393262936,0.628425850124021,0.8,10
4,0000000011,"1,2",0.45576178199191114,0.05212806171154709,0.4314585598905194,0.050344166536239805,,,,,,,,,,,,,,,,,0.4567392871543603,0.8,10
4,1111111111,"1,2,3,4,5,6,7,8,9,10",0.45576178199191114,0.05212806171154709,0.4314585598905194,0.050344166536239805,0.6097310638921812,0.11636361889019141,0.5921359709680967,0.11424894308541288,0.6042692537969966,0.11450436601752251,0.5834972690949524,0.10181483149317176,0.60194767903618,0.11574143736722783,0.5784386798792781,0.10664513022999966,0.5845969624027076,0.11528538600683828,0.5656822375093169,0.11292405866184889,0.635708263584267,0.8,10
5,0000000011,"1,2",0.4481250229102772,0.04520999014586889,0.42890482765362103,0.046564354878257504,,,,,,,,,,,,,,,,,0.45267042191566575,0.8,10
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4481250229102772,0.04520999014586889,0.42890482765362103,0.046564354878257504,0.6065663909287521,0.11483865595203398,0.5926735988074437,0.11496244943782111,0.6045747241602619,0.11679059894303258,0.5835583631676055,0.10068860174660221,0.6041592844662211,0.11895142175526881,0.5831307046590339,0.10814460898838603,0.5822631688273604,0.11986670707014642,0.565963270243521,0.11398261108258195,0.6288412898180619,0.8,10
6,0000000011,"1,2",0.45225498222162486,0.0459045678236837,0.4294546743074987,0.04330994258383754,,,,,,,,,,,,,,,,,0.45969624027076894,0.8,10
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.45225498222162486,0.0459045678236837,0.4294546743074987,0.04330994258383754,0.6122359208709571,0.11692491847982472,0.5961315233196075,0.11474648082638159,0.6064930780415684,0.1177957960936438,0.5860632201463813,0.10425039091725023,0.6050512579269559,0.11534182606417062,0.5812856636649112,0.11009541503350828,0.5883725760926675,0.11487854167355421,0.5694945076428685,0.11675212050414556,0.6335699710414096,0.8,10
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.45060544225999194,0.04443498983073092,0.428526044403172,0.04224276166122703,0.6148629659950392,0.11838101127100377,0.5933456336066275,0.11550042894654602,0.6074950208330788,0.11850590725491718,0.5834850502804217,0.10335751506067041,0.606285358194548,0.11895864752862693,0.5812978824794418,0.11035457331857376,0.5798438435502987,0.11496452181124955,0.566879681333317,0.11329964331645474,0.6323358707738175,0.8,10
8,0000000011,"1,2",0.4586209845920749,0.04786750564898155,0.4306643369460295,0.04992983937520832,,,,,,,,,,,,,,,,,0.4591586124314219,0.8,10
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4586209845920749,0.04786750564898155,0.4306643369460295,0.04992983937520832,0.6085458388827116,0.11867947122738826,0.5948485477938931,0.11164845511511402,0.605430041177405,0.11806481618113664,0.5854400606053201,0.10109579008924807,0.6030107159003434,0.11829514008442052,0.5833750809496463,0.10712110226341817,0.5872117887122591,0.11584836135507552,0.5691401620214807,0.111449518660009,0.6387751860314512,0.8,10
9,0000000011,"1,2",0.4503121907112572,0.04336205311367299,0.4277806967168045,0.045866096946010515,,,,,,,,,,,,,,,,,0.46126024853068753,0.8,10
9,1000100011,"1,2,6,10",0.4503121907112572,0.04336205311367299,0.4277806967168045,0.045866096946010515,,,,,,,0.58344839383683,0.1006439510813161,,,,,,,0.56852922129495,0.11463966259322653,0.5781454283305434,0.8,10
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4503121907112572,0.04336205311367299,0.4277806967168045,0.045866096946010515,0.6070673623245073,0.1167808912949301,0.5914639361689129,0.11897477552445145,0.6035116872960985,0.11925543618848151,0.58344839383683,0.1006439510813161,0.6029618406422209,0.11498242218544606,0.5809924121161765,0.10944290950230469,0.5745042216004204,0.11605180157016,0.56852922129495,0.11463966259322653,0.6223042240441833,0.8,10
10,0000000011,"1,2",0.45089869380872666,0.0421448425790894,0.42873376425019244,0.05202570716340459,,,,,,,,,,,,,,,,,0.4578389804621156,0.8,10
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.45089869380872666,0.0421448425790894,0.42873376425019244,0.05202570716340459,0.6141787123813247,0.11904104200129513,0.5918793758629538,0.11729293394181046,0.6085947141408341,0.12004566657363323,0.5828374531102992,0.09838817696598227,0.6013611759387104,0.11302840483060182,0.5819210420205032,0.10625373905853659,0.5853667477181363,0.11893995264526637,0.5671484952529906,0.11283953424038057,0.6295866375044293,0.8,10
1,0000000010,2,,,0.4009237423785144,0.025944039964486458,,,,,,,,,,,,,,,,,0.4118718001979448,0.8,100
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4617245634828509,0.06902823802990715,0.4009237423785144,0.025944039964486458,0.6064442027834459,0.11535739048257321,0.6042692537969966,0.11717968032384897,0.6096699698195281,0.11808317444662131,0.5741376571645019,0.10539284532608124,0.6101709412152833,0.12652929401312452,0.5930890385014845,0.11105293042493142,0.5804547842768295,0.11309384567260622,0.5550274312386212,0.09833856131581957,0.6442125584975745,0.8,100
2,0000000011,"1,2",0.4618223139990958,0.07161872448615848,0.4110042643662712,0.029918224540631238,,,,,,,,,,,,,,,,,0.472110555833873,0.8,100
2,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4618223139990958,0.07161872448615848,0.4110042643662712,0.029918224540631238,0.6017155215600982,0.11146560054417173,0.605588885766303,0.11916287595061072,0.6106963502400997,0.11791181620127207,0.5711929228626239,0.10245629604527923,0.6061020759765887,0.12571069174819832,0.592539191847607,0.11039703989286932,0.5814933835119317,0.11052897810689803,0.5552840263437642,0.1008297524839105,0.628425850124021,0.8,100
3,0000000011,"1,2",0.46204225266064686,0.07040211009081848,0.4128737429894552,0.027134246802080642,,,,,,,,,,,,,,,,,0.46789506482081106,0.8,100
3,1111111111,"1,2,3,4,5,6,7,8,9,10",0.46204225266064686,0.07040211009081848,0.4128737429894552,0.027134246802080642,0.606884080106548,0.1137252786717937,0.6035483437396904,0.11982561884056743,0.6123703278307938,0.11790957752681198,0.5713517674515218,0.10286768323351822,0.6075438960912012,0.12593582295710185,0.5893134248115248,0.10936654368797426,0.5776444569347882,0.11354651370523772,0.555161838198458,0.09928660448409547,0.6350973228577363,0.8,100
4,0000000011,"1,2",0.46185897044268764,0.07069495490641187,0.4249581505602327,0.0279093070641868,,,,,,,,,,,,,,,,,0.46843269266015813,0.8,100
4,1111111111,"1,2,3,4,5,6,7,8,9,10",0.46185897044268764,0.07069495490641187,0.4249581505602327,0.0279093070641868,0.6015444581566697,0.1117151476592778,0.6051612272577315,0.11751910022772835,0.6101953788443445,0.11591068993827122,0.5735022788089099,0.10685092295771198,0.6137632726872839,0.12590033203540976,0.5887635781576471,0.10951273560891693,0.5821409806820542,0.11109544834792345,0.5567014088293154,0.10289136125416172,0.6392639386126758,0.8,100
5,0000000011,"1,2",0.4600139294485649,0.07015702148787686,0.4078518102173727,0.031745349810130684,,,,,,,,,,,,,,,,,0.4637040114368104,0.8,100
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4600139294485649,0.07015702148787686,0.4078518102173727,0.031745349810130684,0.5987952248872814,0.11030470275256914,0.6039271269901394,0.11702508144919811,0.6096333133759363,0.11741743978276122,0.5741498759790326,0.10482314873558371,0.6097555015212424,0.12744749093561614,0.5924903165894845,0.10866910631150822,0.578854119573319,0.11307264992628954,0.5532068278735597,0.09933800880846651,0.6328124045405115,0.8,100
6,0000000011,"1,2",0.4617734387409734,0.07089562503017238,0.41661270023582314,0.028138077536975743,,,,,,,,,,,,,,,,,0.46912916508840313,0.8,100
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4617734387409734,0.07089562503017238,0.41661270023582314,0.028138077536975743,0.606407546339854,0.11277999573108502,0.6057232927261397,0.11771888132568313,0.6102809105460588,0.11794674149108993,0.5695189452719297,0.10402182034912191,0.6096088757468751,0.12352175157890653,0.5905964003372393,0.1112880312195525,0.5834606126513605,0.10950569851562615,0.5580576972422135,0.10418337722178632,0.6387874048459818,0.8,100
7,0000000011,"1,2",0.4623477230239122,0.0708045374155287,0.4247504307132122,0.02922799670704679,,,,,,,,,,,,,,,,,0.4588531420681565,0.8,100
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4623477230239122,0.0708045374155287,0.4247504307132122,0.02922799670704679,0.6059310125731602,0.11279021270574525,0.6063342334526705,0.11593074405651936,0.6105863809093242,0.11732150772895598,0.5719871458071137,0.10374755975143486,0.612712454637651,0.12640215629650048,0.593614447526301,0.11355795739946388,0.5808457863418092,0.1091208333219712,0.5566891900147848,0.1010964946168335,0.6401070368152881,0.8,100
8,0000000011,"1,2",0.46536577021297393,0.0699762610282877,0.4097090700260261,0.027431770996334322,,,,,,,,,,,,,,,,,0.4703143900978727,0.8,100
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.46536577021297393,0.0699762610282877,0.4097090700260261,0.027431770996334322,0.602766339609731,0.11422898617842211,0.6063342334526705,0.1155229312406497,0.609327843012671,0.11836012805507143,0.5747119414474408,0.10467534276560596,0.6080815239305483,0.12822876849203624,0.5920748768954436,0.10927790983683189,0.5815056023264623,0.1118069311707004,0.5587297320413973,0.10049097023606024,0.6432717097787173,0.8,100
9,0000000011,"1,2",0.4603682750699527,0.06888883988770171,0.4203760951112523,0.02843812237250272,,,,,,,,,,,,,,,,,0.46854266199093364,0.8,100
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.4603682750699527,0.06888883988770171,0.4203760951112523,0.02843812237250272,0.6006036094378123,0.11137721052778289,0.6046113806038538,0.11821488980704865,0.607678303051038,0.11803897554442613,0.5723048349849098,0.10439900503089061,0.6107085690546303,0.12522280993021329,0.5942864823254848,0.11147466929558027,0.5778277391527474,0.11204912399658588,0.5579843843550298,0.10189635360726858,0.6332889383072055,0.8,100
10,0000000011,"1,2",0.461785657555504,0.06873554647375155,0.40694761794210726,0.029250618423244976,,,,,,,,,,,,,,,,,0.46821275399860707,0.8,100
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.461785657555504,0.06873554647375155,0.40694761794210726,0.029250618423244976,0.6058821373150377,0.11341548154617712,0.6039882210627925,0.11899719764092823,0.6099021272956098,0.11880355319477476,0.575335100988502,0.10396791065409139,0.6070673623245073,0.12216806250575996,0.5932845395339744,0.10959378457936551,0.57847533632287,0.1125776958096142,0.5559316235138867,0.10249014917229245,0.6355494189953691,0.8,100
